lemma	pos	semantic_tags
سب سے زیادہ	VVN	S4 A2.2
کا احاطہ	RRT	N3.7+++ N5+++
شروع	VV0	A10- M1 N3.6 S8+ I1.1 A1.8+ N5 Q2.1 A1.1.1
جاننے	NN1	T2+ E5- E3-
دعوی	NN1	X2.2+ S3.2/B1%
تخلیق	VV0	Q2.2 A9+
قلعہ	NN1	A1.1.1 A2.2
حکومتوں	NNL1	H1
نیت	NN2	G1.1c
بھارت	NN1	X7+ O4.1%
وسیع	NP1	Z2
ہموار	JJ	N3.2+ N5+
رہنمائی	RR	O4.4 N5- A6.1+ K2
 چلا نا	VV0	S8+
حیران	VV0	M3 A1.1.1 X5.2+ M2 S7.1+
مسیح	VVN	X2.6-
آسان	NP1	Z1m Z4
مثالی	RRR	A12++
بند	NN1	X4.1 A5.1+++
قارئین	VVN	A10-
بھاگنا	NN2	Q4.1/S2mf Q4.2/S2mf P1/S2mf Q4.1
میگزین	VVN	M1/N3.8+ G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3 S4 A6.3+ K4
اس	NN1	Q4.2 Q4.3 G3 O2
