mwe_template	semantic_tags
anden_ADJ natur_NOUN	O2
andenrangs_ADJ	O2
anden_ADJ række_NOUN	Q1.2
uovertruffen_ADJ	I1.1
sekundær_ADJ uddannelse_NOUN	I1.1
sekundær_ADJ skole_NOUN	K5.1/S2mf
sekundærskolelærer_NOUN	M4
sekretærskole_NOUN	M4/S2mf
sekretærfærdigheder_NOUN	P1/M4c
generalsekretær_NOUN	W3
statssekretær_NOUN for_ADP	W3
afskærme_VERB	L2
sektion_NOUN	L2
sektion_NOUN	M4/S2mf
sektionsofficer_NOUN	M4/P1c
sikret_ADJ enhed_NOUN	M4
sikkerhedsport_NOUN	M4
sikkerhedsvagt_NOUN	F1
sikkerhedsskodder_NOUN	A5.1+
se_VERB om_ADP	X2.4
se_VERB fornuft_NOUN	Y2
se_VERB bagsiden_NOUN af_ADP	X2.4/S5+c
sørge_VERB for_ADP at_SCONJ	X2.4/S5+c
tage_VERB sig_PRON af_ADP	M7/W3
se_VERB rødt_ADJ	M7
se_VERB af_ADV	Q1.2/T1.3
se_VERB rundt_ADV	M3
se_VERB gennem_ADP	T3+
se_VERB skoven_NOUN for_ADP bare_ADJ træer_NOUN	I2.2/T3+c
se_VERB øje_NOUN til_ADP øje_NOUN	T1.3
frø_NOUN bakke_NOUN	A5.1--
da_SCONJ nu_ADV	F1/S2mf
da_SCONJ nu_ADV	A11.1-/S2mf
opsøge_VERB	N4/T1.3
gribe_VERB fast_ADV	T3+
udvælgelses_NOUN weekend_NOUN	S7.1+/S2mf
selv_NOUN forplejning_NOUN	A6.2+
selv_NOUN stændig_ADJ	A5.1-
selv_NOUN udslettende_ADJ	K5.1c
selv_NOUN stændig_ADJ	A5.1+++
selv_NOUN forklarende_ADJ	P1
selv_NOUN menende_ADJ	P1c
selv_NOUN retfærdig_ADJ	P1/H1c
selv_NOUN forsynende_ADJ	P1/H1c
selv_NOUN vurdering_NOUN	P1/S2mf
selv_NOUN koncentreret_ADJ	P1/I2.1c
selv_NOUN sikker_ADJ	Q1.2
selv_NOUN bevidst_ADJ	S7.1+/S2mf
selvdisciplin_NOUN	G1.1/S2mf
selvdisciplineret_ADJ	A10-
selvværd_NOUN	N5.1-
egeninteresse_NOUN	N5.1-
selvmotiveret_ADJ	G2.1/S2mf
selvmotivation_NOUN	B3/X1c
selvregulering_NOUN	H5/G2.1
selvrespekt_NOUN	G2.1/S2mf
selvrespekterende_ADJ	H5
selvskærende_ADJ skrue_NOUN	X2.4
selvlært_ADJ	S1.2.6+
selvværd_NOUN	T2-
sælge_VERB ud_ADV	A7+
sælge_VERB ud_ADV	A1.1.1 S8+
sælge_VERB videre_ADV	E3-
sælge_VERB op_ADV	X9.2+ S1.1.1
salgsdato_NOUN	M2
salgsargument_NOUN	A11.2+ X9.2+ S8+
semantisk_ADJ relation_NOUN	A4.2+
semantisk_ADJ skabelon_NOUN	A6.1+
dobbelthus_NOUN	O2/F4
halvuddannet_ADJ	Z5
halvautomatisk_ADJ	Z5
halvcirkel_NOUN	X2.4
halvædelsten_NOUN	A1.1.2
semiprofessionel_ADJ	I3.1/T1.3
semiskummet_ADJ mælk_NOUN	F1/S5-
send_VERB med_ADV	S5-
drive_VERB til_ADP vanvid_NOUN	S1.2.3-
send_VERB væk_ADV	I3.1/S5-
send_VERB tilbage_ADV	A10+
send_VERB ned_ADV	S1.2.3+
send_VERB ind_ADV	S1.2.3+
send_VERB afsted_ADV	S5-
send_VERB videre_ADV	G1.1/I1
send_VERB ud_ADV	S1.2.3+
drive_VERB over_ADP kanten_NOUN	S1.2.3+
drive_VERB til_ADP vanvid_NOUN	S1.2.3-
parodiere_VERB	G2.2
send_VERB ud_ADV	G2.2+
senil_ADJ demens_NOUN	S1.2.3+
senior_ADJ borger_NOUN	S1.2.2+
senior_ADJ skole_NOUN	X5.2+/S5-
sans_NOUN for_ADP sjov_NOUN	X5.2+/S5-
sans_NOUN for_ADP humor_NOUN	S7.1+/S5-
sende_VERB ud_ADV	S1.2.3+
sende_VERB op_ADV	S1.2.3+
sende_VERB videre_ADV	O2
sende_VERB rundt_ADV om_ADP hjørnet_NOUN	P1/S5-
sende_VERB tilbage_ADV	S1.2.3+
sende_VERB ned_ADV	I2.2/N5.1+
sende_VERB ind_ADV	I2.2
sende_VERB afsted_ADV	I2.2
sende_VERB videre_ADV	I2.2
sende_VERB over_ADP kanten_NOUN	T1.3/I2.2
sende_VERB rundt_ADV om_ADP hjørnet_NOUN	I2.2/X4.1
sætning_NOUN for_ADP sætning_NOUN	Q3
sætningsopdeling_NOUN	Q3/Y2
separationsmetode_NOUN	H1
septiktank_NOUN	I3.2
sekvens_NOUN base_NOUN	M3fn G3
sekvens_NOUN dans_NOUN	O4.4
sergent_NOUN major_NOUN	I1.3
sergenters_NOUN messe_NOUN	I3.2
seriemorder_NOUN	F2
serienummer_NOUN	M2
tjener_VERB et_DET formål_NOUN	E3-
tjener_VERB nogen_PRON ret_ADV	M2 Q1.2
afsone_VERB	M2
tjenestefolks_NOUN kvarterer_NOUN	M2 G2.1 P1%
tjener_VERB sine_DET egne_ADJ interesser_NOUN	M2
tjener_VERB ret_ADV	Q1.2 M2 A2.2 K5.1 B1
tjenesteudbyder_NOUN	M2
tjenesteydelser_NOUN	M2
tjenestegren_NOUN	B2-/X1
servicesektor_NOUN	E3-
tjenestemærke_NOUN	M2 E4.1+
serviceindustrier_NOUN	M2 Q2.2
serviceindustri_NOUN	B2-/X1
tjenesteperson_NOUN	T3+/S2mf
servicevej_NOUN	P1/H1c
tankstation_NOUN	E4.1+
serviceopkald_NOUN	E4.1+
tjene_VERB egne_ADJ interesser_NOUN	M2 Q2.2
sesamfrø_NOUN	E4.1+ M2
sætte_VERB sit_DET hjerte_NOUN på_ADP	M2
sætte_VERB sine_DET sigte_NOUN på_ADP	E3-
sætte_VERB et_DET godt_ADJ eksempel_NOUN	M2
sætte_VERB ild_NOUN til_ADP	M2 G2.1 P1%
sætte_VERB fod_NOUN i_ADP	M2
forberede_VERB mig_PRON til_ADP dagen_NOUN	Q1.2 M2 A2.2 K5.1 B1
sætte_VERB scenen_NOUN	M2
sætte_VERB verden_NOUN i_ADP brand_NOUN	B2-/X1
begynde_VERB på_ADP	E3-
sætte_VERB ind_ADP	N3.8-
sætte_VERB ild_NOUN til_ADP	Q3/Y2
lægge_VERB til_ADP side_NOUN	Y1
forsinke_VERB	B4/O2
nedskrive_VERB	Y1
sætte_VERB fri_ADJ	K1
tage_VERB afsted_ADV	G3/S2mf
sætte_VERB ild_NOUN til_ADP	F1/G3c
begynde_VERB en_DET rejse_NOUN	L1-/S2mf
etablere_VERB	N1/N4
sammenligne_VERB	A1.5.2+
samling_NOUN	S1.1.4+
kulisse_NOUN designer_NOUN	G2.1
mængdelære_NOUN	H2
løse_VERB uenigheder_NOUN	S1.2.2+
etablere_VERB et_DET stabilt_ADJ liv_NOUN	S1.1.4+
blive_VERB komfortabel_ADJ	I2.2/Y2/S5+ I2.2/S5+
betale_VERB en_DET gæld_NOUN	I2.2/Y2 I2.2
slappe_VERB af_ADV	S8+/S5+
flere_DET	S8+/S5+
sy_VERB	Q1.1
spildevandsbehandling_NOUN	I4/S8+
spildevandsanlæg_NOUN	I4/S8+
symaskine_NOUN	G3/S2mf
symaskineoperatør_NOUN	M3
seksuelt_ADJ overgreb_NOUN	M3/M7
sexlyst_NOUN	S8+/M1
sexliv_NOUN	S1.2.2+
sexskandale_NOUN	L3
sexbutik_NOUN	X7+
seksuel_ADJ chikane_NOUN	X7+
shacke_VERB op_ADV med_ADP	A10+
give_VERB hånd_NOUN	O4.6+/A1.1.2
ryste_VERB rundt_ADV	M1
ryste_VERB af_ADV	S8+
ryste_VERB op_ADV	A1.1.1/N4
ryste_VERB ud_ADV	X5.2+/A2.2
skal_AUX vi_PRON sige_VERB	T2+ A1.1.1
overfladisk_ADJ	T2+
overfladisk_ADJ parsing_NOUN	O4.6+
forme_VERB sig_PRON	A9+ M2 A1.9
forme_VERB sig_PRON	S8- M2 M6
dele_VERB ud_ADV	S7.1+/Q2.2 M2 Q1.2
dele_VERB ud_ADV	A1.7-
aktionær_NOUN	A2.2 I1.2 O4.2+/A2.1
dele_VERB ud_ADV	O4.6+
skærpe_VERB	T2+ S7.1+ O2 A1.1.1
barbere_VERB af_ADP	A6.1
barbering_NOUN af_ADP	P1/S5+c
kaste_VERB lys_NOUN over_ADP	K4/S2mf
fårehund_NOUN	N2
fåreavler_NOUN	S1.2.1+
fåreklipning_NOUN	A2.1- H4 E3+/A2.1 M1
arkføder_NOUN	A6.2+/A2.1
plademetal_NOUN	I1.2
betale_VERB	A6.2+/A2.1
granatild_NOUN	T1.1.1
træningsdragt_NOUN	A1.1.1
beskyttet_ADJ bolig_NOUN	B4
beskyttet_ADJ bolig_NOUN	B4/H1c
shepherds_NOUN pie_NOUN	B5/O3
vejlede_VERB folk_NOUN	B5/S2mf
vejlede_VERB person_NOUN	G2.1-
shepherds_NOUN pie_NOUN	S3.2
sherbet_NOUN lemon_NOUN	S3.2
sherifdomstol_NOUN	G2.2-/S3.2
flytte_VERB rundt_ADV	S3.2/I2.2
skifte_VERB ned_ADV	S3.2/G2.2-
skifteholdsarbejde_NOUN	S3.2
send_VERB tilbage_ADV	S1.1.1
send_VERB ind_ADV	M2 A2.1+
send_VERB ud_ADV	A9-
skibsbesætning_NOUN	E5- A2.1+ A1.1.1
skibsbygning_NOUN	A9-
skibsvrag_NOUN	Z4
skibsværft_NOUN	A1.7+/X2.1
skibsfartsselskab_NOUN	Y2
skibsbesætning_NOUN	X9.2+
undgå_VERB	X9.2+
skjorte_NOUN hale_NOUN	S1.1.2+
støddæmper_NOUN	S1.1.2+
livets_NOUN chok_NOUN	I2.1/S2mf
elektrochokterapi_NOUN	S1.1.2+
skoæske_NOUN	X9.1+
skobutik_NOUN	X9.1+/A2.1 O4.4/A2.1 A4.2+/A2.1
jage_VERB væk_ADV	B4
give_VERB hånd_NOUN	B4
forstyrre_VERB	Q2.2
skyde_VERB sig_PRON selv_PRON i_ADP foden_NOUN	L2mfn
skyde_VERB fisk_NOUN i_ADP en_DET tønde_NOUN	F4/S2mf
komme_VERB hurtigt_ADV ind_ADV	F4
forlade_VERB hurtigt_ADV	Y2/Q1.2
nedskyde_VERB	O1.1
bevæge_VERB sig_PRON hurtigt_ADV fremad_ADV	I1.3
forlade_VERB hurtigt_ADV	G3
bevæge_VERB sig_PRON hurtigt_ADV ud_ADV	B5
vokse_VERB hurtigt_ADV	H1
afvise_VERB hårdt_ADV	H1
kigge_VERB rundt_ADV	F1
sammenligne_VERB priser_NOUN	S9/S2c
butiksassistent_NOUN	S9/S2mf
fabriksgulv_NOUN	F1
butikspige_NOUN	F1
butiksfacade_NOUN	G2.1c
butiksdrift_NOUN	M2 A2.1+ M1
tillidsmand_NOUN	M2 M1
butiksmedarbejder_NOUN	I3.1/T1.3
indkøbspose_NOUN	M2
indkøbscenter_NOUN	M2
indkøbskompleks_NOUN	M2
shoppingdag_NOUN	M4/S5+c
indkøbsliste_NOUN	M4
shoppingcenter_NOUN	M4
shoppingområde_NOUN	M4/M7
indkøbsvogn_NOUN	M4/I2.1c
landbase_NOUN	M4/S5+c
genvej_NOUN	A1.9
kortdistance_NOUN	O2/M3
kort_NOUN liste_NOUN	E5-
nærsynet_ADJ	B3/X1
underbemandet_ADJ	O2/B5 H1/N3.2-
kortluntet_ADJ	I2.2/B5c
kort_ADJ og_CCONJ godt_ADJ	Q2.2
mangel_NOUN	S1.1.1
kort_ADJ haaret_ADJ	E5- A2.1+ A1.1.1
kort_ADJ bemandet_ADJ	S8-
mangel_NOUN på_ADP	A12+
korte_ADJ ærmer_NOUN	M1/N3.8+
korte_ADJ historier_NOUN	G3 F3
kort_ADJ historie_NOUN	G3 Q2.2
kortsynet_ADV	M2 M1
stenografi_NOUN skrivning_NOUN	M1 M2 Q2.1 G3
stenografi_NOUN skriver_NOUN	M1/N3.8+ G3
kort_ADJ kjole_NOUN	N3.2+/A2.1 G3
skudt_VERB ned_ADV	S8-/Q2.2
skudt_VERB i_ADV	I2.2/A6.3+
skudt_VERB op_ADV	I2.2/A6.3+
skudt_VERB ud_ADV	I2.2/S2mf
skudt_VERB ned_ADV i_ADP flammer_NOUN	I4/M7 I2.2/M7
skud_NOUN sprængning_NOUN	I2.2/S2.1f
skud_NOUN i_ADP mørket_NOUN	I2.2/H1
skudt_VERB i_ADP foden_NOUN	I2.2
skudt_VERB væk_ADV	I3.1/S2mf
skudt_VERB afsted_ADV	I2.2/S2mf
skulder_NOUN at_PART græde_VERB på_ADP	B5/I2.2
skuldertaske_NOUN	I2.2/H1c
skulderlangt_ADJ	I2.2/H1c
skulderhøjde_NOUN	I2.2/T1.3
råbe_VERB ud_ADV	I2.2/Q1.2
råbekamp_NOUN	I2.2/H1c
tvinge_VERB ned_ADV i_ADP halsen_NOUN	H1/I2.2
vise_VERB sig_PRON	O2/I2.2
vise_VERB sine_PRON sande_ADJ farver_NOUN	G3/M7
vise_VERB interesse_NOUN	A12+/X4.2
vise_VERB flaget_NOUN	Df/N5-
vise_VERB med_ADV	N3.3-
vise_VERB rundt_ADV	I3.1/Q1.2
vise_VERB væk_ADV	B2-/X3.4 T1.3-
vise_VERB frem_ADV	I3.1/N5-
vise_VERB rundt_ADV	E3-
vise_VERB gennem_ADP	T1.3-
dukke_VERB op_ADV	A5.1-
vise_VERB rebet_NOUN	B1
showbusiness_NOUN	I3.1/N5-
udstillingslejlighed_NOUN	N5-
udstillingshus_NOUN	B5
udstillingshus_NOUN	Q4.1
springridning_NOUN	Q4.1
håndsoprækning_NOUN	X2.6/T1.3-
showroom_NOUN	Q1.2
brusekabine_NOUN	Q1.2/S2mf
brusegelé_NOUN	B5
skrumpe_VERB ned_ADV	G3 Q2.2
skrumpe_VERB ned_ADV	M1/N3.8+
trække_VERB på_ADP skuldrene_NOUN	A1.8+ N3.2+/A2.1 E3-
skrumpe_VERB ned_ADV	M1/N3.8+
sjaske_VERB væk_ADV	S8-/Q2.2
sjaske_VERB rundt_ADV	A1.1.1
lukke_VERB stalddøren_NOUN efter_ADP hesten_NOUN er_VERB løbet_VERB	X7-
lukke_VERB væk_ADV	S8-
lukke_VERB ned_ADV	G3 F3
lukke_VERB inde_ADV	M1 M2 Q2.1 G3
lukke_VERB af_ADV	S8+
holde_VERB kæft_NOUN	B5
lukke_VERB porten_NOUN	N3.7
shuttlebus_NOUN	N3.3
undgå_VERB	Q2.2
træt_ADJ af_ADP	Q2.2/E3-
syg_ADJ som_ADP en_DET kylling_NOUN	S7.1+
sygestue_NOUN	S1.1.3+
sygeerklæring_NOUN	A5.4+/A8
sygefravær_NOUN	X5.2+
sygeerklæring_NOUN	S5+/A11.2+
sygedagpenge_NOUN	S8+/M6
sygefraværsregistrering_NOUN	A10+
træt_ADJ af_ADP	A10+
træt_ADJ af_ADP	A10+ S1.2.3+
ved_ADP siden_NOUN af_ADP	A10+
bivirkning_NOUN	A11.2+
aflede_VERB	A10+ S1.2.3+ S1.1.3+
stræde_NOUN	S8+
sidevogn_NOUN	K4
sideline_NOUN	H1/A10+
bivej_NOUN	H1/A10+
sideværelse_NOUN	H1/A10+
tilbehørssalat_NOUN	K5.1/L2
sidegade_NOUN	G1.2
side_NOUN til_ADP side_NOUN	I2.2/H2
sortere_VERB igennem_ADV	B4/H5
tilmelde_VERB sig_PRON	B4
afstå_VERB ved_ADP underskrift_NOUN	N3.2-/A2.1
logge_VERB ind_ADV	N3.2-/A2.1
logge_VERB ud_ADV	M1/B1
logge_VERB ud_ADV	N3.2-/A2.1
overdrage_VERB ved_ADP underskrift_NOUN	M1
tilmelde_VERB sig_PRON	M1 M2
tegnsprog_NOUN	T4+
skiltfremstilling_NOUN	A10- G2.1
signalskole_NOUN	T2-
signalboks_NOUN	A1.7+
silkestrømper_NOUN	A10- T2-
tilstoppe_VERB med_ADP silt_NOUN	Q2.1- A10-
sølvventen_NOUN	T2-
sølvjubilæum_NOUN	M3
sølv_ADJ bryllup_NOUN	A1.9
sølv_NOUN birk_NOUN	X5.2-
sølv_NOUN industri_NOUN	B2- E4.2-
sølv_NOUN belagt_VERB	B3/H2c
synge_VERB med_ADV	B2-/Q1.2
synge_VERB væk_ADV	K1/B2-
synge_VERB ud_ADV	Q1.2/B2-
synge_VERB sang_NOUN	I1/B2-
synge_VERB ud_ADV	B2-/Q1.2
enkelt_ADJ brystet_ADJ	E4.2-
enkelt_ADJ håndet_ADJ	X5.2-
indre_ADJ marked_NOUN	M6 T1.1.2 S5+
ensporet_ADJ	B2-
enlig_ADJ forælder_NOUN	X5.1-
enkelt_ADJ køn_NOUN	H3 A1.2-
synke_VERB uden_ADP spor_NOUN	M3
synke_VERB ind_ADV	A11.1-
vask_NOUN enhed_NOUN	M3
bihule_NOUN operation_NOUN	H2
svigerinde_NOUN	F1
sidde_VERB rundt_ADV	H3
sidde_VERB i_ADP	M6
sidde_VERB stramt_ADV	X2.4
sidde_VERB omkring_ADV	I3.1-/Q1.2 Q1.2 G3/Q1.2
sidde_VERB tilbage_ADV	A9-
sidde_VERB på_ADP sidelinjen_NOUN	Q1.2 Q4.3@
sidde_VERB rundt_ADV	Q1.2 Q4.3 Q1.3 T2-
sidde_VERB sammen_ADV	Q1.2
sidde_VERB ned_ADV	A9-
sidde_VERB ude_ADV	Q2.2
sidde_VERB op_ADV	Q1.1
sitcom_NOUN	Q1.2
sidde_VERB ned_ADV måltid_NOUN	Q1.3/P1c
sit_NOUN up_ADV	M3/H1
sit_NOUN up_ADV ambulance_NOUN	B5
site_NOUN manager_NOUN	W3
site_NOUN rent_NOUN	F1
sidde_VERB pænt_ADV	T1.3
sidde_VERB rum_NOUN	S4/T1.2
situation_NOUN komedier_NOUN	L3
situation_NOUN komedie_NOUN	I4/O1.1c
seks_NUM fod_NOUN under_ADV	O1.1
sjette_ADJ sans_NOUN	K2
vurdere_VERB	Q2.2
vurdere_VERB	B5
størrelse_NOUN	S5-
vurdere_VERB	Z2/I2.2c
nedskære_VERB	X5.1++
omgå_VERB	S4mf
fuldføre_VERB	S2/N5-
skelet_NOUN argument_NOUN	X9.2-
skitsere_VERB	X2.3+ M1 M2
skistøvle_NOUN	B3
skilærer_NOUN	S4f
skilærerinde_NOUN	M8
skijakke_NOUN	M8
skihop_NOUN	A1.9
skihytte_NOUN	M8
skibukser_NOUN	M1 M8 A1.9
skisportssted_NOUN	S1.1.3-
skibakke_NOUN	M8
skride_VERB ud_ADV	M8/S5+
skisportssted_NOUN	M8 M1 M2
skummetmælk_NOUN	M8
hudpleje_NOUN	M1 M2 M8
hudkræft_NOUN	Q4.3/E4.1+
hudtransplantation_NOUN	F1
springe_VERB videre_ADV	K5.1
springe_VERB over_ADV	B3/M3fn
springe_VERB igennem_ADV	M7/S2mf
springændring_NOUN	I1.3/M7
springtrin_NOUN	X9.2+
fodliste_NOUN	H2
pjække_VERB	Q4.3/E4.1+
himmelblå_ADJ	Q4.3/E4.1+
skyhøj_ADJ	L1-
skyskraber_NOUN	P1/H1c
slacke_VERB af_ADV	P1/H1c
sladre_VERB om_ADP	S9
smække_VERB ind_ADV	X2.4 N3.2+/A2.1
slå_VERB tilbage_ADV	N3.2
en_DET lussing_NOUN på_ADP håndleddet_NOUN	X2.4
smække_VERB på_ADV	M1
smække_VERB op_ADV	M1
lige_ADV præcis_ADV	M1
sjusket_ADJ	G2.1/Q2.2
slapstick_NOUN	Q2.2 C1
en_DET lussing_NOUN på_ADP håndleddet_NOUN	Q1.1
slide_VERB i_ADP det_PRON	K5.1/S2mf
slavearbejde_NOUN	K5.1/S2.1f
slegge_NOUN	B5/K5.1
sove_VERB rundt_ADV	K5.1
sove_VERB længe_ADV	H1/K5.1
sove_VERB igennem_ADV	B5
sove_VERB med_ADP	K5.1/M7
sove_VERB væk_ADV	K5.1/M7
sove_VERB ud_ADV	M1 F3
sovevogn_NOUN	K5.1/M7
fartbump_NOUN	F2
sovefaciliteter_NOUN	B4
sovepose_NOUN	B2-
søvnmønster_NOUN	B3
sovepille_NOUN	T2++
søvnproblemer_NOUN	A1.9
sovesyge_NOUN	N3.8+/X3.4
sovetablet_NOUN	A2.1+
sove_VERB længe_ADV	K5.1
sove_VERB igennem_ADV	H5
sove_VERB væk_ADV	S1.1.3-
glide_VERB tilbage_ADV	O4.3
glide_VERB åben_ADV	N5+++ I1.3+++
diasprojektor_NOUN	H1
diasfremvisning_NOUN	X8-
dias_NOUN træning_NOUN	Q2.2
glide_VERB ned_ADV	Q2.2
glidende_ADJ ned_ADV	M2
fingerfærdighed_NOUN	K1
slankeklub_NOUN	E3-
slynge_VERB rundt_ADV	G2.1
slynge_VERB tilbage_ADV	M2 N5+/A2.1
slynge_NOUN tilbage_NOUN	A1.1.1
få_VERB en_DET diskusprolaps_NOUN	A4.2+
begå_VERB en_DET fejl_NOUN	A1.3-
snu_VERB sig_PRON væk_ADV	K4
blive_VERB glemt_ADJ	G2.1
snu_VERB sig_PRON tilbage_ADV	C1
snu_VERB sig_PRON ind_ADV	A1.1.1
snu_VERB sig_PRON ud_ADV	S7.1-
snu_VERB sig_PRON over_ADV	O2
diskusprolaps_NOUN	S3.2/N5+
glat_ADJ skråning_NOUN	B1/N5.2+
slide_VERB væk_ADV	B1
slå_VERB ud_ADV	S3.2
finde_VERB plads_NOUN	B1
reducere_VERB hastighed_NOUN	B1
decelerere_VERB	M3/H4
langsom_ADJ lærende_NOUN	M3
gradvist_ADV men_CCONJ støt_ADV	H4
leve_VERB dårlige_ADJ forhold_NOUN	B5
fjernelse_NOUN slum_NOUN	B1
kaste_VERB ud_ADV	B3
samling_NOUN manuskripter_NOUN	B2-
slå_VERB øjnene_NOUN	B2-
præcis_ADV	B3
små_ADJ krav_NOUN	B1/N5.2+
lille_ADJ betydning_NOUN	B1
lille_ADJ gård_NOUN	B1
snæver_ADJ synsvinkel_NOUN	M1 M2 T3+/A2.1
detaljerede_ADJ vilkår_NOUN	A1.1.1
begrænset_ADJ omfang_NOUN	O3/Q1.1
høflig_ADJ samtale_NOUN	Q4
irriterende_ADJ person_NOUN	K5.1
forbedre_VERB udseendet_NOUN	M1 M2
smadre_VERB i_ADP stykker_NOUN	M1 M2
ødelægge_VERB	K4/S9 G2.2-
mistænke_VERB noget_PRON er_AUX galt_ADJ	B3/S5+c
tvinge_VERB ud_ADV	M2
røgalarm_NOUN	M2 B5
røgtæppe_NOUN	B5
røget_ADJ laks_NOUN	B2-
smugle_VERB ud_ADV	A5.3-
slangefarm_NOUN	M1 A10- L1-
komme_VERB ud_ADV af_ADP	A1.9
vende_VERB tilbage_ADV	M1 A5.1-/A2.1
komme_VERB ud_ADV af_ADP det_PRON	M2 M1
knipse_VERB med_ADP fingrene_NOUN	M1 M2 Q2.1
vende_VERB tilbage_ADV	M1 A9-
bryde_VERB af_ADV	B2-
snuppe_VERB	A5.1-/A2.1
øjebliksbillede_NOUN	A1.1.1
snikke_VERB ud_ADV	A12-/A1.1.1
klippe_VERB af_ADV	M2 A1.8+
snigskytte_NOUN ned_ADV	N3.8-
snob_NOUN værdi_NOUN	N3.8-
snooker_NOUN hal_NOUN	X9.1-/S2mf
snooker_NOUN bord_NOUN	N3.8-
snorke_VERB væk_ADV	O4.2-
sneklædt_ADJ	H1
sne_NOUN fan_NOUN	M2/X7-
sne_NOUN fald_NOUN	Q4.1
sne_NOUN plov_NOUN	A11.2+
vintergæk_NOUN skov_NOUN	M6
overvældet_ADJ	G2.1
snikke_VERB ud_ADV	A11.1-
dø_VERB	F4/M7
slukke_VERB	A1.7+/X2.1
hyggelig_ADJ som_ADP en_DET bug_NOUN	Q1.2 A4.2+
putte_VERB sig_PRON	N3.2-
putte_VERB sig_PRON	Q2.1
så_ADV og_CCONJ så_ADV	S1.2.3+/S2mf A5.4-/X9.1
indtil_ADP nu_ADV	O4.2+/A2.1 X9.1+/A2.1
såkaldt_ADJ	A1.1.2
så_ADV de_PRON siger_VERB	A1.1.2
så_ADV som_SCONJ	X2.1
så_ADV mange_DET	O1.3/M2
så_ADV mange_DET *_NOUN siden_ADV	O4.6+/O3
så_ADV meget_ADV som_ADV	A10- G3
så_ADV at_SCONJ sige_VERB	F1
så_SCONJ længe_SCONJ som_SCONJ	M2/A10-
så_SCONJ at_SCONJ	F4/L2c
så_SCONJ at_PART sige_VERB	T2-
bløde_VERB i_ADP	Q2.2/E3- M1
opsuge_VERB	B2+/A2.1
drivvåd_ADJ	B1
sæbekasse_NOUN	M1 M2 Q2.2
sæbeopera_NOUN	A1.1.1
sæbepulver_NOUN	A9/X5.2+
ædru_VERB op_ADV	C1
fodboldtræner_NOUN	M1/A10- M2/A10-
fodboldhold_NOUN	A1.1.1
sociale_ADJ aktiviteter_NOUN	G3
social_ADJ aktivitet_NOUN	S1.2.3+
social_ADJ baggrund_NOUN	K5.2/H1c
social_ADJ gruppe_NOUN	K5.1/H5
social_ADJ klasse_NOUN	B1
social_ADJ klub_NOUN	W4
social_ADJ konstruktion_NOUN	W4
Socialdemokratiet_PROPN	W4
social_ADJ aften_NOUN	M3/W4
social_ADJ begivenhed_NOUN	L3
social_ADJ fond_NOUN	N5++
social_ADJ sammenkomst_NOUN	M1/A10- M2/A10-
social_ADJ gruppe_NOUN	L1-
socialt_ADJ liv_NOUN	A1.1.2
socialpolitik_NOUN	O4.2+
social_ADJ retardering_NOUN	B1
samfundsvidenskab_NOUN	B1
samfundsvidenskabsmand_NOUN	Z8 A5.1 S2mf
sociale_ADJ sekretærer_NOUN	T1.1.2 M6 N5
social_ADJ sekretær_NOUN	Z4
samfundsfag_NOUN	Z4
socialt_ADJ arbejde_NOUN	Z5
uddannelse_NOUN i_ADP socialt_ADJ arbejde_NOUN	N5
socialrådgiver_NOUN	T1.1.1
socialt_ADV udsatte_ADJ	A13.1
sociolingvistik_NOUN	Z4
sods_NOUN lov_NOUN	A1.1.1
sodavand_NOUN	O1.2
natriumthiopental_NOUN	O2 G1.2
blid_ADJ stemme_NOUN	Q4.3
paperback_NOUN	B4/O1.1
blød_ADJ bold_NOUN	F2/B1
sodavand_NOUN	K5.1/S2mf
bløde_ADJ møbler_NOUN	K5.1/S5+c
blødhjertet_ADJ	S1.1.1
blød_ADJ porno_NOUN	S1.1.1
soft_ADJ rock_NOUN	S1.1.1
blødt_ADJ punkt_NOUN	S5+
blød_ADJ berøring_NOUN	S5+
blød_ADJ legetøj_NOUN	S5+/K1c
formilde_VERB slaget_NOUN	S1.1.1
softwaredesign_NOUN	Z3c
softwareingeniør_NOUN	K1/T1.3
softwarepakke_NOUN	S1.1.1
jorderosion_NOUN	I1.1/S1.1.1
udsolgt_ADJ	S1.1.3+
sælge_VERB ud_ADV	S5+
overbevist_ADJ om_ADP	S1.1.1
sælge_VERB op_ADV	G1.1/S1.1.1
kæmpe_VERB videre_ADV	B2-/S1.1.1
soldatmyre_NOUN	S1.1.1/P1
enkeltmandsvirksomhed_NOUN	S1.1.1/S2mf
advokatbrev_NOUN	S1.1.1/S2
advokatkontor_NOUN	S1.1.1/S2mf
på_ADP et_DET eller_CCONJ andet_ADJ tidspunkt_NOUN	S1.1.1/P1
for_ADP nogen_DET tid_NOUN siden_ADV	S1.1.1
for_ADP kort_ADJ tid_NOUN siden_ADV	P1/S1.1.1
nogen_DET tid_NOUN	S1.1.1/S2mf
for_ADP nogen_DET tid_NOUN siden_ADV	I1.1-
nogen_PRON	Q3
noget_PRON som_ADP	Z4
noget_PRON kronisk_ADJ	Z4
noget_PRON eller_CCONJ intet_PRON	Z4 M1
noget_PRON eller_CCONJ andet_PRON	A5.1-/X2.6
noget_PRON forfærdeligt_ADJ	Z4
noget_PRON at_PART gøre_VERB med_ADP	F2
noget_PRON tæt_ADV på_ADP	B3 O1
